Indicator Type,County,Value
Respiratory_Disease_Deaths,51595,82.5
Respiratory_Disease_Deaths,51595,54.6
Respiratory_Disease_Deaths,51600,29.0
Respiratory_Disease_Deaths,51600,26.1
Respiratory_Disease_Deaths,51610,
Respiratory_Disease_Deaths,51610,
Respiratory_Disease_Deaths,51620,46.8
Respiratory_Disease_Deaths,51620,32.7
Respiratory_Disease_Deaths,51630,45.4
Respiratory_Disease_Deaths,51630,51.1
Respiratory_Disease_Deaths,51640,101.0
Respiratory_Disease_Deaths,51640,64.5
Respiratory_Disease_Deaths,51650,45.0
Respiratory_Disease_Deaths,51650,49.2
Respiratory_Disease_Deaths,51660,22.4
Respiratory_Disease_Deaths,51660,30.2
Respiratory_Disease_Deaths,51670,72.9
Respiratory_Disease_Deaths,51670,62.9
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51680,48.8
Respiratory_Disease_Deaths,51680,40.1
Respiratory_Disease_Deaths,51683,21.7
Respiratory_Disease_Deaths,51683,40.8
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51690,67.0
Respiratory_Disease_Deaths,51690,44.9
Respiratory_Disease_Deaths,51700,34.1
Respiratory_Disease_Deaths,51700,39.7
Respiratory_Disease_Deaths,51710,37.6
Respiratory_Disease_Deaths,51710,46.9
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51730,49.6
Respiratory_Disease_Deaths,51730,41.3
Respiratory_Disease_Deaths,51735,51.2
Respiratory_Disease_Deaths,51735,45.7
Respiratory_Disease_Deaths,51740,44.9
Respiratory_Disease_Deaths,51740,41.4
Respiratory_Disease_Deaths,51750,33.1
Respiratory_Disease_Deaths,51750,48.3
Respiratory_Disease_Deaths,51760,35.9
Respiratory_Disease_Deaths,51760,37.7
Respiratory_Disease_Deaths,51770,73.5
Respiratory_Disease_Deaths,51770,60.4
Respiratory_Disease_Deaths,51775,75.5
Respiratory_Disease_Deaths,51775,55.4
Respiratory_Disease_Deaths,51790,61.3
Respiratory_Disease_Deaths,51790,39.2
Respiratory_Disease_Deaths,51800,40.0
Respiratory_Disease_Deaths,51800,45.0
Respiratory_Disease_Deaths,51810,33.9
Respiratory_Disease_Deaths,51810,42.0
Respiratory_Disease_Deaths,51820,67.1
Respiratory_Disease_Deaths,51820,50.4
Respiratory_Disease_Deaths,51830,
Respiratory_Disease_Deaths,51830,
Respiratory_Disease_Deaths,51840,54.7
Respiratory_Disease_Deaths,51840,47.5
Respiratory_Disease_Deaths,51001,63.5
Respiratory_Disease_Deaths,51001,45.9
Respiratory_Disease_Deaths,51003,36.3
Respiratory_Disease_Deaths,51003,32.5
Respiratory_Disease_Deaths,51005,80.7
Respiratory_Disease_Deaths,51005,54.0
Respiratory_Disease_Deaths,51007,46.4
Respiratory_Disease_Deaths,51007,39.0
Respiratory_Disease_Deaths,51009,51.9
Respiratory_Disease_Deaths,51009,43.0
Respiratory_Disease_Deaths,51011,46.5
Respiratory_Disease_Deaths,51011,36.1
Respiratory_Disease_Deaths,51013,17.8
Respiratory_Disease_Deaths,51013,23.4
Respiratory_Disease_Deaths,51015,42.2
Respiratory_Disease_Deaths,51015,36.1
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51019,43.7
Respiratory_Disease_Deaths,51019,39.2
Respiratory_Disease_Deaths,51021,54.0
Respiratory_Disease_Deaths,51021,44.0
Respiratory_Disease_Deaths,51023,39.5
Respiratory_Disease_Deaths,51023,35.6
Respiratory_Disease_Deaths,51025,30.5
Respiratory_Disease_Deaths,51025,25.5
Respiratory_Disease_Deaths,51027,106.1
Respiratory_Disease_Deaths,51027,94.2
Respiratory_Disease_Deaths,51029,43.6
Respiratory_Disease_Deaths,51029,40.8
Respiratory_Disease_Deaths,51031,40.7
Respiratory_Disease_Deaths,51031,35.3
Respiratory_Disease_Deaths,51033,47.7
Respiratory_Disease_Deaths,51033,46.3
Respiratory_Disease_Deaths,51035,72.6
Respiratory_Disease_Deaths,51035,52.0
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51037,57.7
Respiratory_Disease_Deaths,51037,41.1
Respiratory_Disease_Deaths,51041,28.7
Respiratory_Disease_Deaths,51041,39.1
Respiratory_Disease_Deaths,51043,63.8
Respiratory_Disease_Deaths,51043,51.7
Respiratory_Disease_Deaths,51045,60.9
Respiratory_Disease_Deaths,51045,49.4
Respiratory_Disease_Deaths,51047,36.1
Respiratory_Disease_Deaths,51047,39.9
Respiratory_Disease_Deaths,51049,36.8
Respiratory_Disease_Deaths,51049,31.6
Respiratory_Disease_Deaths,51051,99.2
Respiratory_Disease_Deaths,51051,82.4
Respiratory_Disease_Deaths,51053,39.1
Respiratory_Disease_Deaths,51053,38.9
Respiratory_Disease_Deaths,51057,57.2
Respiratory_Disease_Deaths,51057,41.8
Respiratory_Disease_Deaths,51059,15.6
Respiratory_Disease_Deaths,51059,21.8
Respiratory_Disease_Deaths,51061,36.9
Respiratory_Disease_Deaths,51061,40.4
Respiratory_Disease_Deaths,51063,56.7
Respiratory_Disease_Deaths,51063,43.2
Respiratory_Disease_Deaths,51065,26.4
Respiratory_Disease_Deaths,51065,25.5
Respiratory_Disease_Deaths,51067,45.0
Respiratory_Disease_Deaths,51067,37.3
Respiratory_Disease_Deaths,51069,40.5
Respiratory_Disease_Deaths,51069,45.2
Respiratory_Disease_Deaths,51071,71.0
Respiratory_Disease_Deaths,51071,52.9
Respiratory_Disease_Deaths,51073,45.9
Respiratory_Disease_Deaths,51073,43.0
Respiratory_Disease_Deaths,51075,36.9
Respiratory_Disease_Deaths,51075,34.5
Respiratory_Disease_Deaths,51077,78.7
Respiratory_Disease_Deaths,51077,50.6
Respiratory_Disease_Deaths,51079,39.4
Respiratory_Disease_Deaths,51079,45.7
Respiratory_Disease_Deaths,51081,39.1
Respiratory_Disease_Deaths,51081,44.5
Respiratory_Disease_Deaths,51083,73.9
Respiratory_Disease_Deaths,51083,50.2
Respiratory_Disease_Deaths,51085,39.1
Respiratory_Disease_Deaths,51085,40.8
Respiratory_Disease_Deaths,51087,43.0
Respiratory_Disease_Deaths,51087,41.9
Respiratory_Disease_Deaths,51089,57.0
Respiratory_Disease_Deaths,51089,41.4
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51093,42.8
Respiratory_Disease_Deaths,51093,41.7
Respiratory_Disease_Deaths,51095,32.3
Respiratory_Disease_Deaths,51095,21.8
Respiratory_Disease_Deaths,51097,58.2
Respiratory_Disease_Deaths,51097,42.7
Respiratory_Disease_Deaths,51099,31.9
Respiratory_Disease_Deaths,51099,42.1
Respiratory_Disease_Deaths,51101,39.7
Respiratory_Disease_Deaths,51101,40.9
Respiratory_Disease_Deaths,51103,92.0
Respiratory_Disease_Deaths,51103,38.4
Respiratory_Disease_Deaths,51105,69.3
Respiratory_Disease_Deaths,51105,58.0
Respiratory_Disease_Deaths,51107,11.4
Respiratory_Disease_Deaths,51107,24.8
Respiratory_Disease_Deaths,51109,42.8
Respiratory_Disease_Deaths,51109,41.8
Respiratory_Disease_Deaths,51111,55.1
Respiratory_Disease_Deaths,51111,44.0
Respiratory_Disease_Deaths,51113,45.3
Respiratory_Disease_Deaths,51113,35.6
Respiratory_Disease_Deaths,51115,54.0
Respiratory_Disease_Deaths,51115,30.0
Respiratory_Disease_Deaths,51117,66.4
Respiratory_Disease_Deaths,51117,44.9
Respiratory_Disease_Deaths,51119,66.6
Respiratory_Disease_Deaths,51119,37.0
Respiratory_Disease_Deaths,51121,31.2
Respiratory_Disease_Deaths,51121,41.6
Respiratory_Disease_Deaths,51125,57.4
Respiratory_Disease_Deaths,51125,42.4
Respiratory_Disease_Deaths,51127,37.7
Respiratory_Disease_Deaths,51127,44.2
Respiratory_Disease_Deaths,51131,56.6
Respiratory_Disease_Deaths,51131,32.9
Respiratory_Disease_Deaths,51133,70.0
Respiratory_Disease_Deaths,51133,36.3
Respiratory_Disease_Deaths,51135,55.2
Respiratory_Disease_Deaths,51135,41.3
Respiratory_Disease_Deaths,51137,46.8
Respiratory_Disease_Deaths,51137,36.9
Respiratory_Disease_Deaths,51139,44.1
Respiratory_Disease_Deaths,51139,34.4
Respiratory_Disease_Deaths,51141,61.1
Respiratory_Disease_Deaths,51141,40.6
Respiratory_Disease_Deaths,51143,53.1
Respiratory_Disease_Deaths,51143,43.0
Respiratory_Disease_Deaths,51145,29.4
Respiratory_Disease_Deaths,51145,40.5
Respiratory_Disease_Deaths,51147,51.4
Respiratory_Disease_Deaths,51147,46.0
Respiratory_Disease_Deaths,51149,29.8
Respiratory_Disease_Deaths,51149,41.3
Respiratory_Disease_Deaths,51153,15.8
Respiratory_Disease_Deaths,51153,34.3
Respiratory_Disease_Deaths,51155,67.5
Respiratory_Disease_Deaths,51155,50.8
Respiratory_Disease_Deaths,51157,38.8
Respiratory_Disease_Deaths,51157,30.8
Respiratory_Disease_Deaths,51159,76.9
Respiratory_Disease_Deaths,51159,53.0
Respiratory_Disease_Deaths,51161,52.3
Respiratory_Disease_Deaths,51161,39.3
Respiratory_Disease_Deaths,51163,44.7
Respiratory_Disease_Deaths,51163,31.2
Respiratory_Disease_Deaths,51165,41.6
Respiratory_Disease_Deaths,51165,34.4
Respiratory_Disease_Deaths,51167,77.0
Respiratory_Disease_Deaths,51167,65.5
Respiratory_Disease_Deaths,51169,78.3
Respiratory_Disease_Deaths,51169,55.7
Respiratory_Disease_Deaths,51171,53.3
Respiratory_Disease_Deaths,51171,37.7
Respiratory_Disease_Deaths,51173,117.2
Respiratory_Disease_Deaths,51173,86.2
Respiratory_Disease_Deaths,51175,38.3
Respiratory_Disease_Deaths,51175,33.3
Respiratory_Disease_Deaths,51177,29.0
Respiratory_Disease_Deaths,51177,41.4
Respiratory_Disease_Deaths,51179,17.2
Respiratory_Disease_Deaths,51179,34.0
Respiratory_Disease_Deaths,51181,45.0
Respiratory_Disease_Deaths,51181,36.5
Respiratory_Disease_Deaths,51183,55.4
Respiratory_Disease_Deaths,51183,50.0
Respiratory_Disease_Deaths,51185,92.4
Respiratory_Disease_Deaths,51185,72.2
Respiratory_Disease_Deaths,51187,63.9
Respiratory_Disease_Deaths,51187,66.3
Respiratory_Disease_Deaths,51191,69.3
Respiratory_Disease_Deaths,51191,53.9
Respiratory_Disease_Deaths,51193,53.5
Respiratory_Disease_Deaths,51193,37.9
Respiratory_Disease_Deaths,51195,75.0
Respiratory_Disease_Deaths,51195,69.2
Respiratory_Disease_Deaths,51197,78.0
Respiratory_Disease_Deaths,51197,59.8
Respiratory_Disease_Deaths,51199,26.5
Respiratory_Disease_Deaths,51199,33.8
Respiratory_Disease_Deaths,51510,18.5
Respiratory_Disease_Deaths,51510,23.8
Respiratory_Disease_Deaths,51515,76.3
Respiratory_Disease_Deaths,51515,40.2
Respiratory_Disease_Deaths,51520,93.9
Respiratory_Disease_Deaths,51520,61.6
Respiratory_Disease_Deaths,51530,88.2
Respiratory_Disease_Deaths,51530,71.7
Respiratory_Disease_Deaths,51540,34.2
Respiratory_Disease_Deaths,51540,42.4
Respiratory_Disease_Deaths,51550,34.0
Respiratory_Disease_Deaths,51550,44.0
Respiratory_Disease_Deaths,51570,74.6
Respiratory_Disease_Deaths,51570,47.0
Respiratory_Disease_Deaths,51580,64.0
Respiratory_Disease_Deaths,51580,42.9
Respiratory_Disease_Deaths,51590,90.7
Respiratory_Disease_Deaths,51590,57.3
Respiratory_Disease_Deaths,51595,76.7
Respiratory_Disease_Deaths,51595,49.9
Respiratory_Disease_Deaths,51600,34.2
Respiratory_Disease_Deaths,51600,30.7
Respiratory_Disease_Deaths,51610,28.0
Respiratory_Disease_Deaths,51610,29.0
Respiratory_Disease_Deaths,51620,43.9
Respiratory_Disease_Deaths,51620,30.7
Respiratory_Disease_Deaths,51630,49.4
Respiratory_Disease_Deaths,51630,55.4
Respiratory_Disease_Deaths,51640,97.4
Respiratory_Disease_Deaths,51640,63.4
Respiratory_Disease_Deaths,51650,39.4
Respiratory_Disease_Deaths,51650,43.8
Respiratory_Disease_Deaths,51660,28.0
Respiratory_Disease_Deaths,51660,37.8
Respiratory_Disease_Deaths,51670,77.3
Respiratory_Disease_Deaths,51670,66.9
Respiratory_Disease_Deaths,51678,47.3
Respiratory_Disease_Deaths,51678,34.6
Respiratory_Disease_Deaths,51680,51.8
Respiratory_Disease_Deaths,51680,41.6
Respiratory_Disease_Deaths,51683,23.3
Respiratory_Disease_Deaths,51683,43.5
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51690,68.7
Respiratory_Disease_Deaths,51690,44.7
Respiratory_Disease_Deaths,51700,32.4
Respiratory_Disease_Deaths,51700,38.2
Respiratory_Disease_Deaths,51710,37.1
Respiratory_Disease_Deaths,51710,46.1
Respiratory_Disease_Deaths,51720,74.0
Respiratory_Disease_Deaths,51720,60.6
Respiratory_Disease_Deaths,51730,49.6
Respiratory_Disease_Deaths,51730,41.2
Respiratory_Disease_Deaths,51735,46.3
Respiratory_Disease_Deaths,51735,42.9
Respiratory_Disease_Deaths,51740,45.2
Respiratory_Disease_Deaths,51740,41.7
Respiratory_Disease_Deaths,51750,32.7
Respiratory_Disease_Deaths,51750,47.1
Respiratory_Disease_Deaths,51760,37.3
Respiratory_Disease_Deaths,51760,38.9
Respiratory_Disease_Deaths,51770,73.4
Respiratory_Disease_Deaths,51770,59.7
Respiratory_Disease_Deaths,51775,76.9
Respiratory_Disease_Deaths,51775,56.9
Respiratory_Disease_Deaths,51790,65.0
Respiratory_Disease_Deaths,51790,41.8
Respiratory_Disease_Deaths,51800,38.3
Respiratory_Disease_Deaths,51800,44.0
Respiratory_Disease_Deaths,51810,33.3
Respiratory_Disease_Deaths,51810,42.4
Respiratory_Disease_Deaths,51820,65.4
Respiratory_Disease_Deaths,51820,49.2
Respiratory_Disease_Deaths,51830,33.9
Respiratory_Disease_Deaths,51830,35.6
Respiratory_Disease_Deaths,51840,52.1
Respiratory_Disease_Deaths,51840,45.7
Respiratory_Disease_Deaths,51001,62.8
Respiratory_Disease_Deaths,51003,30.6
Respiratory_Disease_Deaths,51005,
Respiratory_Disease_Deaths,51007,
Respiratory_Disease_Deaths,51009,
Respiratory_Disease_Deaths,51011,
Respiratory_Disease_Deaths,51013,15.3
Respiratory_Disease_Deaths,51015,54.2
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51019,42.4
Respiratory_Disease_Deaths,51021,
Respiratory_Disease_Deaths,51023,
Respiratory_Disease_Deaths,51025,
Respiratory_Disease_Deaths,51027,107.3
Respiratory_Disease_Deaths,51029,
Respiratory_Disease_Deaths,51031,47.7
Respiratory_Disease_Deaths,51033,
Respiratory_Disease_Deaths,51035,76.7
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51037,
Respiratory_Disease_Deaths,51041,31.9
Respiratory_Disease_Deaths,51043,
Respiratory_Disease_Deaths,51045,
Respiratory_Disease_Deaths,51047,
Respiratory_Disease_Deaths,51049,
Respiratory_Disease_Deaths,51051,
Respiratory_Disease_Deaths,51053,
Respiratory_Disease_Deaths,51057,
Respiratory_Disease_Deaths,51059,16.0
Respiratory_Disease_Deaths,51061,41.6
Respiratory_Disease_Deaths,51063,
Respiratory_Disease_Deaths,51065,
Respiratory_Disease_Deaths,51067,57.4
Respiratory_Disease_Deaths,51069,32.3
Respiratory_Disease_Deaths,51071,
Respiratory_Disease_Deaths,51073,57.1
Respiratory_Disease_Deaths,51075,
Respiratory_Disease_Deaths,51077,
Respiratory_Disease_Deaths,51079,
Respiratory_Disease_Deaths,51081,
Respiratory_Disease_Deaths,51083,85.4
Respiratory_Disease_Deaths,51085,38.1
Respiratory_Disease_Deaths,51087,45.0
Respiratory_Disease_Deaths,51089,58.8
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51093,
Respiratory_Disease_Deaths,51095,
Respiratory_Disease_Deaths,51097,
Respiratory_Disease_Deaths,51099,
Respiratory_Disease_Deaths,51101,
Respiratory_Disease_Deaths,51103,
Respiratory_Disease_Deaths,51105,
Respiratory_Disease_Deaths,51107,13.2
Respiratory_Disease_Deaths,51109,
Respiratory_Disease_Deaths,51111,
Respiratory_Disease_Deaths,51113,
Respiratory_Disease_Deaths,51115,
Respiratory_Disease_Deaths,51117,64.0
Respiratory_Disease_Deaths,51119,
Respiratory_Disease_Deaths,51121,49.1
Respiratory_Disease_Deaths,51125,
Respiratory_Disease_Deaths,51127,
Respiratory_Disease_Deaths,51131,
Respiratory_Disease_Deaths,51133,
Respiratory_Disease_Deaths,51135,
Respiratory_Disease_Deaths,51137,
Respiratory_Disease_Deaths,51139,
Respiratory_Disease_Deaths,51141,
Respiratory_Disease_Deaths,51143,47.3
Respiratory_Disease_Deaths,51145,
Respiratory_Disease_Deaths,51147,
Respiratory_Disease_Deaths,51149,
Respiratory_Disease_Deaths,51153,16.5
Respiratory_Disease_Deaths,51155,60.0
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51159,
Respiratory_Disease_Deaths,51161,60.7
Respiratory_Disease_Deaths,51163,
Respiratory_Disease_Deaths,51165,50.1
Respiratory_Disease_Deaths,51167,72.4
Respiratory_Disease_Deaths,51169,
Respiratory_Disease_Deaths,51171,47.9
Respiratory_Disease_Deaths,51173,108.4
Respiratory_Disease_Deaths,51175,
Respiratory_Disease_Deaths,51177,28.1
Respiratory_Disease_Deaths,51179,20.6
Respiratory_Disease_Deaths,51181,
Respiratory_Disease_Deaths,51183,
Respiratory_Disease_Deaths,51185,102.1
Respiratory_Disease_Deaths,51187,
Respiratory_Disease_Deaths,51191,58.5
Respiratory_Disease_Deaths,51193,
Respiratory_Disease_Deaths,51195,70.0
Respiratory_Disease_Deaths,51197,95.8
Respiratory_Disease_Deaths,51199,
Respiratory_Disease_Deaths,51510,
Respiratory_Disease_Deaths,51515,
Respiratory_Disease_Deaths,51520,117.7
Respiratory_Disease_Deaths,51530,
Respiratory_Disease_Deaths,51540,
Respiratory_Disease_Deaths,51550,38.6
Respiratory_Disease_Deaths,51570,
Respiratory_Disease_Deaths,51580,
Respiratory_Disease_Deaths,51590,75.9
Respiratory_Disease_Deaths,51595,
Respiratory_Disease_Deaths,51600,
Respiratory_Disease_Deaths,51610,
Respiratory_Disease_Deaths,51620,
Respiratory_Disease_Deaths,51630,
Respiratory_Disease_Deaths,51640,
Respiratory_Disease_Deaths,51650,49.3
Respiratory_Disease_Deaths,51660,
Respiratory_Disease_Deaths,51670,
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51680,49.2
Respiratory_Disease_Deaths,51683,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51690,
Respiratory_Disease_Deaths,51700,34.8
Respiratory_Disease_Deaths,51710,37.2
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51730,
Respiratory_Disease_Deaths,51735,
Respiratory_Disease_Deaths,51740,47.2
Respiratory_Disease_Deaths,51750,
Respiratory_Disease_Deaths,51760,44.7
Respiratory_Disease_Deaths,51770,75.2
Respiratory_Disease_Deaths,51775,
Respiratory_Disease_Deaths,51790,
Respiratory_Disease_Deaths,51800,40.6
Respiratory_Disease_Deaths,51810,32.9
Respiratory_Disease_Deaths,51820,
Respiratory_Disease_Deaths,51830,
Respiratory_Disease_Deaths,51840,
Respiratory_Disease_Deaths,51001,62.8
Respiratory_Disease_Deaths,51001,45.0
Respiratory_Disease_Deaths,51003,36.2
Respiratory_Disease_Deaths,51003,31.8
Respiratory_Disease_Deaths,51005,83.3
Respiratory_Disease_Deaths,51005,55.0
Respiratory_Disease_Deaths,51007,
Respiratory_Disease_Deaths,51007,
Respiratory_Disease_Deaths,51009,49.4
Respiratory_Disease_Deaths,51009,40.0
Respiratory_Disease_Deaths,51011,47.7
Respiratory_Disease_Deaths,51011,36.6
Respiratory_Disease_Deaths,51013,15.3
Respiratory_Disease_Deaths,51013,20.5
Respiratory_Disease_Deaths,51015,45.8
Respiratory_Disease_Deaths,51015,39.1
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51019,39.8
Respiratory_Disease_Deaths,51019,34.6
Respiratory_Disease_Deaths,51021,
Respiratory_Disease_Deaths,51021,
Respiratory_Disease_Deaths,51023,35.5
Respiratory_Disease_Deaths,51023,31.2
Respiratory_Disease_Deaths,51025,
Respiratory_Disease_Deaths,51025,
Respiratory_Disease_Deaths,51027,96.9
Respiratory_Disease_Deaths,51027,84.7
Respiratory_Disease_Deaths,51029,51.3
Respiratory_Disease_Deaths,51029,48.7
Respiratory_Disease_Deaths,51031,41.2
Respiratory_Disease_Deaths,51031,35.3
Respiratory_Disease_Deaths,51033,41.7
Respiratory_Disease_Deaths,51033,40.5
Respiratory_Disease_Deaths,51035,80.0
Respiratory_Disease_Deaths,51035,56.2
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51037,68.6
Respiratory_Disease_Deaths,51037,48.4
Respiratory_Disease_Deaths,51041,28.2
Respiratory_Disease_Deaths,51041,37.7
Respiratory_Disease_Deaths,51043,66.5
Respiratory_Disease_Deaths,51043,53.6
Respiratory_Disease_Deaths,51045,
Respiratory_Disease_Deaths,51045,
Respiratory_Disease_Deaths,51047,38.5
Respiratory_Disease_Deaths,51047,41.6
Respiratory_Disease_Deaths,51049,
Respiratory_Disease_Deaths,51049,
Respiratory_Disease_Deaths,51051,93.8
Respiratory_Disease_Deaths,51051,76.6
Respiratory_Disease_Deaths,51053,39.9
Respiratory_Disease_Deaths,51053,41.5
Respiratory_Disease_Deaths,51057,73.3
Respiratory_Disease_Deaths,51057,52.5
Respiratory_Disease_Deaths,51059,15.6
Respiratory_Disease_Deaths,51059,21.4
Respiratory_Disease_Deaths,51061,40.3
Respiratory_Disease_Deaths,51061,42.3
Respiratory_Disease_Deaths,51063,57.7
Respiratory_Disease_Deaths,51063,42.9
Respiratory_Disease_Deaths,51065,31.5
Respiratory_Disease_Deaths,51065,29.3
Respiratory_Disease_Deaths,51067,48.3
Respiratory_Disease_Deaths,51067,39.4
Respiratory_Disease_Deaths,51069,36.8
Respiratory_Disease_Deaths,51069,41.1
Respiratory_Disease_Deaths,51071,65.9
Respiratory_Disease_Deaths,51071,48.4
Respiratory_Disease_Deaths,51073,47.3
Respiratory_Disease_Deaths,51073,43.7
Respiratory_Disease_Deaths,51075,50.2
Respiratory_Disease_Deaths,51075,46.7
Respiratory_Disease_Deaths,51077,77.6
Respiratory_Disease_Deaths,51077,48.3
Respiratory_Disease_Deaths,51079,44.2
Respiratory_Disease_Deaths,51079,47.1
Respiratory_Disease_Deaths,51081,
Respiratory_Disease_Deaths,51081,
Respiratory_Disease_Deaths,51083,77.1
Respiratory_Disease_Deaths,51083,52.2
Respiratory_Disease_Deaths,51085,35.9
Respiratory_Disease_Deaths,51085,36.7
Respiratory_Disease_Deaths,51087,41.2
Respiratory_Disease_Deaths,51087,39.8
Respiratory_Disease_Deaths,51089,61.9
Respiratory_Disease_Deaths,51089,43.9
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51093,47.7
Respiratory_Disease_Deaths,51093,45.7
Respiratory_Disease_Deaths,51095,33.1
Respiratory_Disease_Deaths,51095,21.6
Respiratory_Disease_Deaths,51097,
Respiratory_Disease_Deaths,51097,
Respiratory_Disease_Deaths,51099,30.5
Respiratory_Disease_Deaths,51099,40.5
Respiratory_Disease_Deaths,51101,
Respiratory_Disease_Deaths,51101,
Respiratory_Disease_Deaths,51103,101.6
Respiratory_Disease_Deaths,51103,39.5
Respiratory_Disease_Deaths,51105,69.4
Respiratory_Disease_Deaths,51105,59.7
Respiratory_Disease_Deaths,51107,11.0
Respiratory_Disease_Deaths,51107,23.6
Respiratory_Disease_Deaths,51109,41.2
Respiratory_Disease_Deaths,51109,39.6
Respiratory_Disease_Deaths,51111,51.5
Respiratory_Disease_Deaths,51111,43.0
Respiratory_Disease_Deaths,51113,
Respiratory_Disease_Deaths,51113,
Respiratory_Disease_Deaths,51115,
Respiratory_Disease_Deaths,51115,
Respiratory_Disease_Deaths,51117,60.9
Respiratory_Disease_Deaths,51117,41.0
Respiratory_Disease_Deaths,51119,
Respiratory_Disease_Deaths,51119,
Respiratory_Disease_Deaths,51121,34.9
Respiratory_Disease_Deaths,51121,46.3
Respiratory_Disease_Deaths,51125,59.8
Respiratory_Disease_Deaths,51125,44.9
Respiratory_Disease_Deaths,51127,37.7
Respiratory_Disease_Deaths,51127,40.3
Respiratory_Disease_Deaths,51131,
Respiratory_Disease_Deaths,51131,
Respiratory_Disease_Deaths,51133,91.1
Respiratory_Disease_Deaths,51133,44.5
Respiratory_Disease_Deaths,51135,54.7
Respiratory_Disease_Deaths,51135,40.7
Respiratory_Disease_Deaths,51137,43.6
Respiratory_Disease_Deaths,51137,35.1
Respiratory_Disease_Deaths,51139,44.1
Respiratory_Disease_Deaths,51139,33.2
Respiratory_Disease_Deaths,51141,60.7
Respiratory_Disease_Deaths,51141,40.1
Respiratory_Disease_Deaths,51143,54.8
Respiratory_Disease_Deaths,51143,43.4
Respiratory_Disease_Deaths,51145,26.4
Respiratory_Disease_Deaths,51145,39.1
Respiratory_Disease_Deaths,51147,61.3
Respiratory_Disease_Deaths,51147,54.6
Respiratory_Disease_Deaths,51149,25.6
Respiratory_Disease_Deaths,51149,36.3
Respiratory_Disease_Deaths,51153,18.7
Respiratory_Disease_Deaths,51153,39.7
Respiratory_Disease_Deaths,51155,59.0
Respiratory_Disease_Deaths,51155,42.5
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51159,110.5
Respiratory_Disease_Deaths,51159,72.9
Respiratory_Disease_Deaths,51161,60.0
Respiratory_Disease_Deaths,51161,44.8
Respiratory_Disease_Deaths,51163,43.4
Respiratory_Disease_Deaths,51163,30.0
Respiratory_Disease_Deaths,51165,40.4
Respiratory_Disease_Deaths,51165,32.8
Respiratory_Disease_Deaths,51167,68.0
Respiratory_Disease_Deaths,51167,55.7
Respiratory_Disease_Deaths,51169,78.9
Respiratory_Disease_Deaths,51169,55.5
Respiratory_Disease_Deaths,51171,50.5
Respiratory_Disease_Deaths,51171,34.7
Respiratory_Disease_Deaths,51173,111.2
Respiratory_Disease_Deaths,51173,81.2
Respiratory_Disease_Deaths,51175,55.5
Respiratory_Disease_Deaths,51175,47.4
Respiratory_Disease_Deaths,51177,32.7
Respiratory_Disease_Deaths,51177,45.5
Respiratory_Disease_Deaths,51179,17.7
Respiratory_Disease_Deaths,51179,33.5
Respiratory_Disease_Deaths,51181,
Respiratory_Disease_Deaths,51181,
Respiratory_Disease_Deaths,51183,
Respiratory_Disease_Deaths,51183,
Respiratory_Disease_Deaths,51185,99.1
Respiratory_Disease_Deaths,51185,76.0
Respiratory_Disease_Deaths,51187,60.2
Respiratory_Disease_Deaths,51187,61.8
Respiratory_Disease_Deaths,51191,61.2
Respiratory_Disease_Deaths,51191,46.6
Respiratory_Disease_Deaths,51193,61.7
Respiratory_Disease_Deaths,51193,44.4
Respiratory_Disease_Deaths,51195,81.9
Respiratory_Disease_Deaths,51195,75.3
Respiratory_Disease_Deaths,51197,78.0
Respiratory_Disease_Deaths,51197,59.7
Respiratory_Disease_Deaths,51199,25.1
Respiratory_Disease_Deaths,51199,31.4
Respiratory_Disease_Deaths,51510,17.0
Respiratory_Disease_Deaths,51510,22.5
Respiratory_Disease_Deaths,51515,
